id,key,value,type
258060754,supervised,no,unspecified
258141064,name,Colliers Road,unspecified
258141064,highway,residential,unspecified
258141064,cfcc,A41,tiger
258141064,county,"Brooke, WV",tiger
258141064,reviewed,no,tiger
258141064,name_base,Colliers,tiger
258141064,name_type,Rd,tiger
258204830,man_made,pier,unspecified
258204865,man_made,pier,unspecified
258206170,building,residential,unspecified
258979866,foot,yes,unspecified
258979866,oneway,yes,unspecified
258979866,bicycle,yes,unspecified
258979866,highway,service,unspecified
258979866,service,driveway,unspecified
258979866,surface,asphalt,unspecified
259000500,lanes,2,unspecified
259000500,highway,service,unspecified
259000500,service,driveway,unspecified
259146672,gauge,1435,unspecified
259146672,usage,branch,unspecified
259146672,tunnel,yes,unspecified
259146672,railway,rail,unspecified
259146672,operator,Wheeling and Lake Erie Railway,unspecified
259146672,cfcc,A41:B11:B21,tiger
259146672,electrified,no,unspecified
259146672,county,"Brooke, WV:Harrison, OH:Jefferson, OH:Washington, PA",tiger
259146672,reviewed,no,tiger
259146672,name_base,Norfolk Southern Railway:Norfolk and Western Railway:Penn Central Railroad:Pittsburgh and West Virginia R:Wabash RR Bridge,tiger
259146672,name_base_1,Conrail Railroad:Township Rd 167A,tiger
259146672,old_railway_operator,P&WV,unspecified
259154795,name,Yoney Drive,unspecified
259154795,highway,residential,unspecified
259154795,cfcc,A41,tiger
259154795,county,"Washington, PA",tiger
259154795,reviewed,no,tiger
259154795,name_base,Yoney,tiger
259154795,name_type,Dr,tiger
259222995,building,yes,unspecified
259282301,water,pond,unspecified
259282301,natural,water,unspecified
259308760,name,Pittsburgh Subdivision,unspecified
259308760,gauge,1435,unspecified
259308760,layer,1,unspecified
259308760,usage,branch,unspecified
259308760,bridge,yes,unspecified
259308760,railway,rail,unspecified
259308760,operator,W&LE,unspecified
259308760,electrified,no,unspecified
259308760,old_railway_operator,P&WV,unspecified
259308760,old_railway_operator,West End Belt,note
259390306,layer,0,unspecified
259390306,tunnel,yes,unspecified
259390306,waterway,stream,unspecified
259401686,name,Muse-Cecil Road,unspecified
259401686,highway,tertiary,unspecified
259401686,cfcc,A41,tiger
259401686,county,"Washington, PA",tiger
259401686,reviewed,no,tiger
259401686,name_base,Muse-Cecil,tiger
259401686,name_type,Rd,tiger
259454051,foot,yes,unspecified
259454051,bicycle,yes,unspecified
259454051,highway,residential,unspecified
259454051,surface,asphalt,unspecified
259471696,water,pond,unspecified
259471696,natural,water,unspecified
259481830,water,pond,unspecified
259481830,natural,water,unspecified
259482999,building,yes,unspecified
259482999,city,Pittsburgh,addr
259482999,street,Hampton Street,addr
259482999,postcode,15218,addr
259482999,housenumber,2206,addr
259483034,building,yes,unspecified
259483034,city,Pittsburgh,addr
259483034,street,Delaware Avenue,addr
259483034,postcode,15218,addr
259483034,housenumber,2229,addr
259483069,building,yes,unspecified
259483965,name,Hahn Drive,unspecified
259483965,highway,residential,unspecified
259483965,cfcc,A41,tiger
259483965,county,"Washington, PA",tiger
259483965,reviewed,no,tiger
259483965,zip_left,15317,tiger
259483965,name_base,Hahn,tiger
259483965,name_type,Dr,tiger
259483965,zip_right,15317,tiger
259558371,name,Valley Brook Road,unspecified
259558371,highway,tertiary,unspecified
259558371,cfcc,A41,tiger
259558371,county,"Washington, PA",tiger
259558371,reviewed,no,tiger
259558371,zip_left,15367,tiger
259558371,name_base,Valley Brook,tiger
259558371,name_type,Rd,tiger
259558371,zip_right,15367,tiger
259566696,tunnel,yes,unspecified
259566696,waterway,stream,unspecified
259579863,water,pond,unspecified
259579863,natural,water,unspecified
259649191,layer,0,unspecified
259649191,waterway,stream,unspecified
259691692,foot,yes,unspecified
259691692,access,yes,unspecified
259691692,highway,steps,unspecified
259691692,surface,concrete,unspecified
259691692,motor_vehicle,no,unspecified
259691736,foot,yes,unspecified
259691736,access,yes,unspecified
259691736,bicycle,yes,unspecified
259691736,highway,footway,unspecified
259691736,surface,concrete,unspecified
259691736,motor_vehicle,no,unspecified
259748762,layer,0,unspecified
259748762,waterway,stream,unspecified
259782050,access,yes,unspecified
259782050,oneway,yes,unspecified
259782050,highway,service,unspecified
259782050,service,parking_aisle,unspecified
259782050,surface,asphalt,unspecified
259782050,motor_vehicle,yes,unspecified
259787523,name,University Avenue,unspecified
259787523,highway,residential,unspecified
259787523,sidewalk,both,unspecified
259787523,cfcc,A41,tiger
259787523,county,"Washington, PA",tiger
259787523,reviewed,no,tiger
259787523,zip_left,15419,tiger
259787523,name_base,University,tiger
259787523,name_type,Ave,tiger
259787523,zip_right,15419,tiger
259805847,highway,service,unspecified
259805847,surface,unpaved,unspecified
259850256,name,Golonka Lane,unspecified
259850256,highway,residential,unspecified
259850256,cfcc,A41,tiger
259850256,county,"Washington, PA",tiger
259850256,reviewed,no,tiger
259850256,zip_left,15078,tiger
259850256,name_base,Golonka,tiger
259850256,name_type,Ln,tiger
259850256,zip_right,15078,tiger
259854049,foot,yes,unspecified
259854049,oneway,yes,unspecified
259854049,bicycle,yes,unspecified
259854049,highway,service,unspecified
259854049,surface,asphalt,unspecified
259854635,water,pond,unspecified
259854635,natural,water,unspecified
259855239,building,house,unspecified
259855239,city,Canonsburg,addr
259855239,state,PA,addr
259855239,street,Giffin Drive,addr
259855239,postcode,15317,addr
259864026,foot,yes,unspecified
259864026,horse,yes,unspecified
259864026,access,yes,unspecified
259864026,oneway,no,unspecified
259864026,bicycle,yes,unspecified
259864026,highway,service,unspecified
259864026,service,parking_aisle,unspecified
259864026,surface,gravel,unspecified
259864026,motor_vehicle,yes,unspecified
259929853,name,Bulger Arch Road,unspecified
259929853,name_1,T835,unspecified
259929853,highway,residential,unspecified
259929853,cfcc,A41,tiger
259929853,county,"Washington, PA",tiger
259929853,reviewed,no,tiger
259929853,zip_left,15019,tiger
259929853,name_base,Bulger Arch,tiger
259929853,name_type,Rd,tiger
259929853,zip_right,15019,tiger
259929853,name_base_1,T835,tiger
259940573,foot,yes,unspecified
259940573,horse,no,unspecified
259940573,access,yes,unspecified
259940573,bicycle,no,unspecified
259940573,highway,footway,unspecified
259940573,surface,asphalt,unspecified
259940573,motor_vehicle,no,unspecified
260183863,building,house,unspecified
260183863,city,Canonsburg,addr
260183863,state,PA,addr
260183863,street,Pearl Drive,addr
260183863,postcode,15317,addr
260213277,building,house,unspecified
260213277,city,Canonsburg,addr
260213277,postcode,15317,addr
260214421,access,private,unspecified
260214421,leisure,swimming_pool,unspecified
260217627,access,private,unspecified
260217627,leisure,swimming_pool,unspecified
260217627,city,Canonsburg,addr
260217627,state,PA,addr
260217627,street,Pearl Drive,addr
260217627,postcode,15317,addr
260220962,building,house,unspecified
260220962,city,Canonsburg,addr
260220962,street,Mary Lane,addr
260220962,postcode,15317,addr
260291857,building,apartments,unspecified
260291857,city,Canonsburg,addr
260291857,postcode,15317,addr
260297526,building,house,unspecified
260297526,city,Canonsburg,addr
260297526,street,Weavertown Road,addr
260297526,postcode,15317,addr
260299598,building,yes,unspecified
260299598,city,Canonsburg,addr
260299598,street,McClelland Road,addr
260299598,postcode,15317,addr
260300495,building,house,unspecified
260300495,city,Canonsburg,addr
260300495,street,Demar Boulevard,addr
260300495,postcode,15317,addr
260368871,building,garage,unspecified
260371362,building,house,unspecified
260371362,city,Canonsburg,addr
260371362,street,Demar Boulevard,addr
260371362,postcode,15317,addr
260388866,building,house,unspecified
260388866,city,Canonsburg,addr
260388866,street,Dicio Street,addr
260388866,postcode,15317,addr
260389935,building,house,unspecified
260389935,city,Canonsburg,addr
260389935,street,McClelland Road,addr
260389935,postcode,15317,addr
260390502,natural,wood,unspecified
260390871,natural,wood,unspecified
260465767,building,house,unspecified
260465767,city,Canonsburg,addr
260465767,postcode,15317,addr
260545426,building,yes,unspecified
260545426,city,Canonsburg,addr
260545426,postcode,15317,addr
260546941,amenity,parking,unspecified
260546941,parking,surface,unspecified
260547268,building,yes,unspecified
260547268,city,Canonsburg,addr
260547268,postcode,15317,addr
260668751,building,house,unspecified
260668751,city,Canonsburg,addr
260668751,postcode,15317,addr
260669244,building,house,unspecified
260669244,city,Canonsburg,addr
260669244,street,McGregor Drive,addr
260669244,postcode,15317,addr
260670836,foot,yes,unspecified
260670836,oneway,no,unspecified
260670836,bicycle,yes,unspecified
260670836,highway,service,unspecified
260670836,service,parking_aisle,unspecified
260670836,surface,asphalt,unspecified
260671586,building,house,unspecified
260671586,city,Canonsburg,addr
260671586,street,McGregor Drive,addr
260671586,postcode,15317,addr
260672559,building,house,unspecified
260672559,city,Canonsburg,addr
260672559,street,McClelland Road,addr
260672559,postcode,15317,addr
260675791,building,yes,unspecified
260675791,city,Canonsburg,addr
260675791,street,Washington Road,addr
260675791,postcode,15317,addr
260697378,building,house,unspecified
260697378,city,Canonsburg,addr
260697378,postcode,15317,addr
260698034,building,house,unspecified
260698034,city,Canonsburg,addr
260698034,street,East College Street,addr
260698034,postcode,15317,addr
260698455,building,residential,unspecified
260698455,city,Canonsburg,addr
260698455,postcode,15317,addr
261135572,building,house,unspecified
261135572,city,Canonsburg,addr
261135572,street,Village Drive,addr
261135572,postcode,15317,addr
261136802,building,house,unspecified
261136802,city,Canonsburg,addr
261136802,street,Village Drive,addr
261136802,postcode,15317,addr
261137832,building,house,unspecified
261137832,city,Canonsburg,addr
261137832,street,Hunting Creek Road,addr
261137832,postcode,15317,addr
261139351,building,house,unspecified
261139351,city,Canonsburg,addr
261139351,street,Partridge Way,addr
261139351,postcode,15317,addr
261141786,building,house,unspecified
261141786,city,Canonsburg,addr
261141786,street,Hunting Creek Road,addr
261141786,postcode,15317,addr
261143456,building,house,unspecified
261143456,city,Canonsburg,addr
261143456,street,Deerfield Drive,addr
261143456,postcode,15317,addr
261144248,building,house,unspecified
261144248,city,Canonsburg,addr
261144248,street,Deerfield Drive,addr
261144248,postcode,15317,addr
261148331,building,house,unspecified
261148331,city,Canonsburg,addr
261148331,street,Hunting Creek Road,addr
261148331,postcode,15317,addr
261150756,building,house,unspecified
261150756,city,Canonsburg,addr
261150756,street,Foxchase Drive,addr
261150756,postcode,15317,addr
261151976,building,house,unspecified
261151976,city,Canonsburg,addr
261151976,street,Foxchase Drive,addr
261151976,postcode,15317,addr
261249884,building,yes,unspecified
261249884,postcode,15317,addr
261251192,foot,yes,unspecified
261251192,oneway,no,unspecified
261251192,bicycle,yes,unspecified
261251192,highway,service,unspecified
261251192,service,parking_aisle,unspecified
261251192,surface,asphalt,unspecified
261252232,fee,no,unspecified
261252232,access,customers,unspecified
261252232,amenity,parking,unspecified
261252232,parking,surface,unspecified
261252232,park_ride,no,unspecified
261252232,postcode,15317,addr
261316870,foot,yes,unspecified
261316870,oneway,no,unspecified
261316870,bicycle,yes,unspecified
261316870,highway,service,unspecified
261316870,service,parking_aisle,unspecified
261316870,surface,asphalt,unspecified
